LUACTRUU Index,PX_LAST,PX_MID,TOT_RETURN_INDEX_GROSS_DVDS,CPN,CUR_MKT_CAP,INDEX_YIELD_TO_WORST,INDEX_YIELD_TO_MATURITY,COUNT_INDEX_MEMBERS
07-03-2001,1133.85,1133.85,1133.85,7.197319,1344017.57,6.775393,6.797964,3566
08-03-2001,1136.4,1136.4,1136.4,7.197129,1347138.11,6.741547,6.765811,3566
09-03-2001,1133.53,1133.53,1133.53,7.200547,1355758.39,6.800995,6.82259,3575
12-03-2001,1133.44,1133.44,1133.44,7.201858,1356562.45,6.808666,6.829988,3578
13-03-2001,1131.89,1131.89,1131.89,7.200144,1356412.28,6.831295,6.851209,3581
14-03-2001,1136.9,1136.9,1136.9,7.200267,1358487.07,6.739147,6.763549,3580
15-03-2001,1137.82,1137.82,1137.82,7.200045,1360575.87,6.711427,6.73777,3584
16-03-2001,1140.74,1140.74,1140.74,7.199576,1365052.27,6.678832,6.70585,3586
19-03-2001,1138.55,1138.55,1138.55,7.19856,1363562.6,6.730381,6.755072,3588
20-03-2001,1141.75,1141.75,1141.75,7.19584,1370766.24,6.67405,6.701423,3594
21-03-2001,1142.41,1142.41,1142.41,7.19584,1371476.43,6.656798,6.683873,3594
22-03-2001,1144.4,1144.4,1144.4,7.194646,1369299.33,6.597424,6.628143,3574
23-03-2001,1140.72,1140.72,1140.72,7.192651,1367003.84,6.666103,6.694043,3579
26-03-2001,1139.24,1139.24,1139.24,7.192212,1364936.56,6.698046,6.723795,3575
27-03-2001,1133.22,1133.22,1133.22,7.188421,1363764.46,6.812849,6.833538,3584
28-03-2001,1133.39,1133.39,1133.39,7.187511,1364376.8,6.800151,6.820704,3584
29-03-2001,1134.66,1134.66,1134.66,7.185691,1369316.54,6.772279,6.793567,3589
30-03-2001,1137.24,1137.25,1137.24,7.185495,1370987.65,6.725537,6.74633,3590
02-04-2001,1136.55,1136.55,1136.55,7.185868,1364812.47,6.744773,6.764563,3571
03-04-2001,1136.33,1136.33,1136.33,7.186954,1365325.83,6.735106,6.75559,3574
04-04-2001,1137.25,1137.25,1137.25,7.186065,1367105.56,6.703506,6.724726,3571
05-04-2001,1134.86,1134.86,1134.86,7.185966,1366260.71,6.751281,6.770732,3578
06-04-2001,1140.07,1140.07,1140.07,7.184989,1373305.24,6.663553,6.688553,3579
09-04-2001,1137.33,1137.33,1137.33,7.184898,1369761.12,6.708621,6.732464,3578
10-04-2001,1128.99,1128.99,1128.99,7.184164,1362709.53,6.844428,6.860854,3584
11-04-2001,1128.88,1128.88,1128.88,7.183143,1366124.76,6.86913,6.88351,3584
12-04-2001,1127.5,1127.5,1127.5,7.184246,1372019.23,6.90637,6.923814,3593
16-04-2001,1121.44,1121.44,1121.44,7.184275,1361943.45,7.027663,7.03762,3595
17-04-2001,1125.87,1125.87,1125.87,7.184719,1366530.87,6.948138,6.961935,3589
18-04-2001,1132.28,1132.28,1132.28,7.183378,1375348.14,6.822193,6.838901,3590
19-04-2001,1126.54,1126.54,1126.54,7.180161,1373296.75,6.901609,6.915633,3587
20-04-2001,1127.1,1127.1,1127.1,7.17987,1376051.05,6.889634,6.904699,3590
23-04-2001,1131.43,1131.43,1131.43,7.178633,1380903.66,6.82115,6.83765,3589
24-04-2001,1131.39,1131.39,1131.39,7.178467,1380624.72,6.816989,6.833955,3588
25-04-2001,1130.67,1130.67,1130.67,7.175793,1382186.63,6.844598,6.859822,3590
26-04-2001,1137.05,1137.05,1137.05,7.175675,1389904.3,6.75517,6.772792,3589
27-04-2001,1129.85,1129.85,1129.85,7.17429,1383160.73,6.878355,6.89245,3596
30-04-2001,1133.53,1133.53,1133.53,7.175071,1386168.56,6.837519,6.851302,3597
01-05-2001,1136.91,1136.91,1136.91,7.174111,1381937.63,6.798372,6.813721,3566
02-05-2001,1138.33,1138.33,1138.33,7.173537,1383125.99,6.793204,6.808139,3564
03-05-2001,1144.28,1144.28,1144.28,7.173037,1390882.95,6.709758,6.7271,3559
04-05-2001,1145.31,1145.31,1145.31,7.1692,1401009.44,6.678639,6.696917,3566
07-05-2001,1144.44,1144.44,1144.44,7.167444,1401668.94,6.685251,6.70446,3570
08-05-2001,1142.72,1142.72,1142.72,7.168076,1401252.19,6.702317,6.719224,3573
09-05-2001,1145.18,1145.18,1145.18,7.165298,1410056.66,6.667542,6.685426,3582
10-05-2001,1139.19,1139.19,1139.19,7.167822,1414922.21,6.772481,6.787198,3589
11-05-2001,1128.49,1128.49,1128.49,7.167472,1403284.35,6.959139,6.965531,3592
14-05-2001,1133.16,1133.16,1133.16,7.167529,1405213.26,6.887157,6.896311,3591
15-05-2001,1132.07,1132.07,1132.07,7.167819,1404567.06,6.89642,6.909945,3594
16-05-2001,1135.09,1135.09,1135.09,7.16768,1409180.85,6.85971,6.874045,3596
17-05-2001,1137.9,1137.9,1137.9,7.165381,1416300.62,6.842252,6.85702,3600
18-05-2001,1139.73,1139.73,1139.73,7.164374,1420708.1,6.831489,6.846507,3603
21-05-2001,1139.94,1139.94,1139.94,7.165628,1423492.17,6.839848,6.854816,3606
22-05-2001,1139.67,1139.67,1139.67,7.163247,1427740.4,6.835143,6.849661,3617
23-05-2001,1140.26,1140.26,1140.26,7.162481,1430773.48,6.817584,6.832786,3626
24-05-2001,1135,1135,1135,7.163475,1428582.58,6.903022,6.916049,3631
25-05-2001,1135.62,1135.62,1135.62,7.164635,1430284.47,6.891883,6.905286,3633
29-05-2001,1136.44,1136.44,1136.44,7.164635,1431209.73,6.888071,6.902127,3633
30-05-2001,1137.14,1137.14,1137.14,7.160815,1430312.15,6.878375,6.891787,3627
31-05-2001,1143.59,1143.59,1143.59,7.1611,1437330.97,6.774463,6.790092,3628
01-06-2001,1147.23,1147.23,1147.23,7.159904,1433261.78,6.746533,6.763863,3603
04-06-2001,1150.15,1150.15,1150.15,7.159877,1436233.39,6.711353,6.727758,3601
05-06-2001,1154.99,1154.99,1154.99,7.159744,1442618,6.629243,6.647808,3602
06-06-2001,1156,1156,1156,7.159116,1443589.55,6.619016,6.637354,3600
07-06-2001,1153.14,1153.14,1153.14,7.158889,1441067.4,6.657734,6.674205,3601
08-06-2001,1150.06,1150.06,1150.06,7.157732,1439263.22,6.712607,6.727651,3605
11-06-2001,1153.31,1153.31,1153.31,7.156796,1442606.88,6.668296,6.683941,3602
12-06-2001,1155.85,1155.85,1155.85,7.157557,1450228.15,6.632631,6.648776,3609
13-06-2001,1154.96,1154.96,1154.96,7.15809,1451690.55,6.645164,6.661563,3614
14-06-2001,1158.05,1158.05,1158.05,7.161633,1454981.89,6.59244,6.613702,3619
15-06-2001,1156.22,1156.22,1156.22,7.160972,1455619.45,6.610207,6.635726,3622
18-06-2001,1154.89,1154.89,1154.89,7.162217,1452938.82,6.634742,6.657259,3624
19-06-2001,1153.96,1153.96,1153.96,7.162122,1454247.89,6.645836,6.668006,3628
20-06-2001,1154.5,1154.5,1154.5,7.162451,1455385.91,6.637947,6.659938,3629
21-06-2001,1156.41,1156.41,1156.41,7.161171,1458459.84,6.618342,6.641102,3630
22-06-2001,1162.11,1162.11,1162.11,7.159309,1465974.88,6.53598,6.56075,3628
25-06-2001,1162.4,1162.4,1162.4,7.167857,1465013.4,6.542947,6.567243,3626
26-06-2001,1157.17,1157.17,1157.17,7.167072,1459212.42,6.629035,6.650413,3627
27-06-2001,1156.26,1156.26,1156.26,7.158397,1457218.97,6.668166,6.688211,3625
28-06-2001,1151.34,1151.34,1151.34,7.157105,1452384.31,6.759285,6.775845,3628
29-06-2001,1149.31,1149.31,1149.31,7.150516,1452898.35,6.782637,6.798492,3630
02-07-2001,1154.23,1154.23,1154.23,7.15102,1449166.85,6.715814,6.734456,3596
03-07-2001,1151.88,1151.88,1151.88,7.15102,1446197.1,6.754312,6.771644,3596
05-07-2001,1150.24,1150.24,1150.24,7.15102,1444109.57,6.783378,6.799239,3596
06-07-2001,1153.33,1153.33,1153.33,7.150956,1447950.87,6.724957,6.742332,3596
09-07-2001,1154.93,1154.93,1154.93,7.151785,1450224.62,6.716527,6.734767,3597
10-07-2001,1158.14,1158.14,1158.14,7.150739,1455117.18,6.662628,6.682046,3600
11-07-2001,1156.99,1156.99,1156.99,7.150743,1453334.36,6.676619,6.695076,3599
12-07-2001,1160,1160,1160,7.148037,1461908.64,6.634753,6.654734,3606
13-07-2001,1159.75,1159.75,1159.75,7.147702,1462063.66,6.65325,6.674188,3609
16-07-2001,1163.48,1163.48,1163.48,7.147347,1461557.15,6.606812,6.629143,3608
17-07-2001,1163.83,1163.83,1163.83,7.147696,1461942.02,6.609822,6.632018,3609
18-07-2001,1170.9,1170.9,1170.9,7.147787,1470923.63,6.493386,6.519054,3608
19-07-2001,1171.32,1171.32,1171.32,7.147526,1472741.31,6.495276,6.520611,3611
20-07-2001,1171.81,1171.81,1171.81,7.145875,1477884.19,6.481505,6.50742,3626
23-07-2001,1173.35,1173.35,1173.35,7.14522,1480689.5,6.470179,6.496559,3628
24-07-2001,1174.87,1174.87,1174.87,7.14522,1482619.58,6.448254,6.475394,3628
25-07-2001,1171.02,1171.02,1171.02,7.141254,1481930.59,6.505863,6.53088,3632
26-07-2001,1172.77,1172.77,1172.77,7.146842,1490884.92,6.480392,6.506599,3641
27-07-2001,1176.69,1176.69,1176.69,7.13348,1500006.57,6.41735,6.444996,3644
30-07-2001,1179.27,1179.27,1179.27,7.132773,1503203.59,6.379502,6.408104,3643
31-07-2001,1180.46,1180.46,1180.46,7.132746,1500907.29,6.351638,6.382355,3644
01-08-2001,1179.63,1179.63,1179.63,7.1345,1488069.49,6.38765,6.417117,3614
02-08-2001,1175.65,1175.65,1175.65,7.132332,1486942.75,6.454354,6.481376,3619
03-08-2001,1174.53,1174.53,1174.53,7.130539,1488217.44,6.47588,6.50151,3625
06-08-2001,1175.4,1175.4,1175.4,7.130725,1489429.17,6.46224,6.490593,3626
07-08-2001,1175.6,1175.6,1175.6,7.129845,1489121.9,6.461661,6.489418,3626
08-08-2001,1182.13,1182.13,1182.13,7.130535,1498081.57,6.359079,6.389106,3628
09-08-2001,1180.11,1180.11,1180.11,7.126531,1501141.28,6.387165,6.417261,3636
10-08-2001,1182.24,1182.24,1182.24,7.126531,1503860.63,6.35773,6.386929,3636
13-08-2001,1183.05,1183.05,1183.05,7.125033,1505441.65,6.338856,6.367481,3634
14-08-2001,1182.44,1182.44,1182.44,7.125259,1506130.54,6.357317,6.385745,3645
15-08-2001,1181.33,1181.33,1181.33,7.12618,1507707.84,6.394572,6.420026,3653
16-08-2001,1183.17,1183.17,1183.17,7.12597,1511995.32,6.363572,6.389396,3658
17-08-2001,1187.75,1187.75,1187.75,7.125939,1519920.29,6.293046,6.321613,3662
20-08-2001,1184.14,1184.14,1184.14,7.125108,1516455.52,6.359496,6.386233,3666
21-08-2001,1185.48,1185.48,1185.48,7.12511,1518207.4,6.344385,6.370752,3666
22-08-2001,1185.56,1185.56,1185.56,7.125064,1518206.68,6.361776,6.387405,3666
23-08-2001,1187.98,1187.98,1187.98,7.123936,1523874.49,6.32858,6.355124,3672
24-08-2001,1186.9,1186.9,1186.9,7.12391,1522767.06,6.347707,6.374325,3674
27-08-2001,1186.71,1186.71,1186.71,7.123913,1522467.91,6.361387,6.387048,3674
28-08-2001,1192.46,1192.46,1192.46,7.124051,1530672.14,6.2769,6.304995,3676
29-08-2001,1196.35,1196.35,1196.35,7.124051,1535733.12,6.222128,6.25268,3676
30-08-2001,1196.24,1196.24,1196.24,7.124051,1535575.38,6.213328,6.244991,3676
31-08-2001,1195.79,1195.79,1195.79,7.124047,1531919.34,6.217598,6.250663,3676
04-09-2001,1184.03,1184.03,1184.03,7.126162,1505609.56,6.428329,6.455267,3645
05-09-2001,1185.81,1185.81,1185.81,7.126162,1507872.41,6.398178,6.425617,3645
06-09-2001,1191.13,1191.13,1191.13,7.125955,1514969.18,6.303479,6.334812,3645
07-09-2001,1194,1194,1194,7.125455,1519676.37,6.241865,6.275299,3645
10-09-2001,1191.19,1191.19,1191.19,7.12075,1527657.47,6.287119,6.311261,3657
14-09-2001,1193.97,1193.97,1193.97,7.120736,1527168.24,6.161337,6.186703,3657
17-09-2001,1190.25,1190.25,1190.25,7.120736,1522345.78,6.229185,6.25123,3657
18-09-2001,1185.77,1185.77,1185.77,7.120736,1516490.03,6.27929,6.299809,3657
19-09-2001,1189.3,1189.3,1189.3,7.120736,1520903.39,6.211978,6.233698,3657
20-09-2001,1184.48,1184.48,1184.48,7.118859,1509943.01,6.278585,6.29876,3642
21-09-2001,1185.19,1185.19,1185.19,7.118859,1511218.68,6.274807,6.294317,3642
24-09-2001,1185.86,1185.86,1185.86,7.118688,1511832.5,6.282721,6.302036,3642
25-09-2001,1187.51,1187.51,1187.51,7.118688,1513959.88,6.250721,6.270543,3642
26-09-2001,1191.93,1191.93,1191.93,7.105815,1528937.64,6.187003,6.207365,3653
27-09-2001,1196.16,1196.16,1196.16,7.105426,1535260.35,6.131422,6.15187,3656
28-09-2001,1191.78,1191.78,1191.78,7.104007,1530270.51,6.224689,6.239392,3663
01-10-2001,1194.75,1194.75,1194.75,7.105133,1522929.8,6.204381,6.220824,3622
02-10-2001,1199.2,1199.2,1199.2,7.104506,1527555.38,6.13588,6.153537,3616
03-10-2001,1202.42,1202.42,1202.42,7.108239,1537542.14,6.113662,6.131676,3626
04-10-2001,1202.06,1202.06,1202.06,7.104582,1543029.99,6.117291,6.136092,3635
05-10-2001,1202.54,1202.54,1202.54,7.099674,1545189.08,6.100609,6.120188,3635
09-10-2001,1198.19,1198.19,1198.19,7.099696,1539180.93,6.17236,6.188239,3633
10-10-2001,1198.94,1198.94,1198.94,7.099855,1541048.79,6.175843,6.192314,3636
11-10-2001,1195.26,1195.26,1195.26,7.09796,1538194.39,6.243916,6.258605,3639
12-10-2001,1196.89,1196.89,1196.89,7.099131,1542606.51,6.217972,6.233138,3641
15-10-2001,1201.24,1201.24,1201.24,7.098222,1544362.83,6.153878,6.174368,3640
16-10-2001,1204.95,1204.95,1204.95,7.098864,1554813.58,6.110487,6.131458,3644
17-10-2001,1206.19,1206.19,1206.19,7.098592,1558476.1,6.110184,6.131749,3649
18-10-2001,1207.25,1207.25,1207.25,7.098879,1560242.41,6.089828,6.111162,3650
19-10-2001,1204.91,1204.91,1204.91,7.098942,1557045.12,6.122442,6.142821,3650
22-10-2001,1205.27,1205.27,1205.27,7.097802,1560752.37,6.133268,6.153297,3655
23-10-2001,1204.04,1204.04,1204.04,7.093878,1570393.57,6.15466,6.173777,3664
24-10-2001,1207.64,1207.64,1207.64,7.090438,1580188.03,6.102815,6.123702,3671
25-10-2001,1208.73,1208.73,1208.73,7.088377,1582692.89,6.074796,6.094987,3673
26-10-2001,1208.41,1208.41,1208.41,7.086143,1583386.29,6.079225,6.100978,3675
29-10-2001,1210.83,1210.83,1210.83,7.087738,1594341.41,6.054511,6.075748,3678
30-10-2001,1213.05,1213.05,1213.05,7.087949,1597711.8,6.008047,6.030254,3679
31-10-2001,1221.11,1221.11,1221.11,7.079985,1613718.3,5.914601,5.954962,3688
01-11-2001,1222.96,1222.96,1222.96,7.080422,1610008.79,5.922606,5.962927,3665
02-11-2001,1215.19,1215.19,1215.19,7.076371,1602790.4,6.016479,6.05293,3671
05-11-2001,1219.96,1219.96,1219.96,7.074837,1610608.03,5.958468,5.999473,3672
06-11-2001,1224.3,1224.3,1224.3,7.074837,1616354.97,5.887925,5.929939,3672
07-11-2001,1231.37,1231.37,1231.37,7.074316,1626446.04,5.788009,5.83293,3675
08-11-2001,1226.89,1226.89,1226.89,7.074849,1622157.49,5.876604,5.909151,3676
09-11-2001,1225.09,1225.09,1225.09,7.072316,1627050.45,5.91163,5.94333,3688
13-11-2001,1224.08,1224.08,1224.08,7.072232,1625641.3,5.942014,5.971988,3687
14-11-2001,1218.07,1218.07,1218.07,7.06962,1614586.6,6.0492,6.074817,3688
15-11-2001,1205.21,1205.21,1205.21,7.06962,1597383.2,6.266666,6.280192,3688
16-11-2001,1198.1,1198.1,1198.1,7.069452,1596417.7,6.388908,6.396736,3695
19-11-2001,1208.68,1208.68,1208.68,7.069613,1610671.49,6.230477,6.241754,3695
20-11-2001,1203.26,1203.26,1203.26,7.068174,1606311.5,6.30975,6.318535,3703
21-11-2001,1197.92,1197.92,1197.92,7.066628,1598564.39,6.408718,6.414328,3700
23-11-2001,1196.32,1196.32,1196.32,7.06663,1596301.06,6.45244,6.455639,3700
26-11-2001,1198.16,1198.16,1198.16,7.064907,1601193.45,6.442673,6.445713,3704
27-11-2001,1203.04,1203.04,1203.04,7.065728,1609055.37,6.356509,6.361628,3707
28-11-2001,1201.92,1201.92,1201.92,7.064991,1607980.2,6.36852,6.371508,3709
29-11-2001,1211.26,1211.26,1211.26,7.063858,1621622.91,6.179538,6.186521,3700
30-11-2001,1210.79,1210.79,1210.79,7.062395,1619104.06,6.180033,6.188649,3701
03-12-2001,1210.39,1210.39,1210.39,7.063434,1610967.02,6.202505,6.209932,3675
04-12-2001,1214.09,1214.09,1214.09,7.061656,1615923.51,6.15809,6.165512,3673
05-12-2001,1201.59,1201.59,1201.59,7.061013,1599941.6,6.37668,6.377032,3675
06-12-2001,1197.67,1197.67,1197.67,7.061013,1594620.85,6.4387,6.436134,3675
07-12-2001,1189.46,1189.46,1189.46,7.059717,1586951.09,6.544974,6.538296,3682
10-12-2001,1190.74,1190.74,1190.74,7.058829,1588479.8,6.535575,6.516846,3681
11-12-2001,1194.42,1194.42,1194.42,7.058803,1592505.94,6.479976,6.453165,3679
12-12-2001,1199.65,1199.65,1199.65,7.057605,1601234.7,6.426526,6.381814,3680
13-12-2001,1192.49,1192.49,1192.49,7.056991,1592046.93,6.61077,6.501226,3683
14-12-2001,1186.39,1186.39,1186.39,7.057027,1580146.61,6.618313,6.622148,3684
17-12-2001,1182.02,1182.02,1182.02,7.052212,1575326.61,6.680857,6.681093,3680
18-12-2001,1189.04,1189.04,1189.04,7.046264,1578606.93,6.564286,6.565811,3670
19-12-2001,1194.46,1194.46,1194.46,7.046178,1585421.29,6.494961,6.498341,3667
20-12-2001,1194.56,1194.56,1194.56,7.044196,1585783.01,6.506056,6.508895,3665
21-12-2001,1196.05,1196.05,1196.05,7.041698,1584014.49,6.476419,6.492945,3655
24-12-2001,1193.86,1193.86,1193.86,7.041435,1580202.18,6.514765,6.530458,3651
26-12-2001,1192.51,1192.51,1192.51,7.041437,1578338.67,6.548211,6.566955,3651
27-12-2001,1198.01,1198.01,1198.01,7.041282,1584912.67,6.461002,6.478644,3652
28-12-2001,1197.21,1197.21,1197.21,7.041299,1583750.72,6.44895,6.467136,3651
31-12-2001,1202.03,1202.03,1202.03,7.041245,1589546.6,6.372292,6.39107,3651
02-01-2002,1197.28,1197.28,1197.28,7.045407,1564376.65,6.494317,6.51195,3612
03-01-2002,1201.48,1201.48,1201.48,7.045685,1569840.83,6.442115,6.460075,3612
04-01-2002,1200.26,1200.26,1200.26,7.045681,1568213.63,6.454593,6.47238,3612
07-01-2002,1207.64,1207.64,1207.64,7.043379,1581913.91,6.346724,6.366628,3614
08-01-2002,1207.16,1207.16,1207.16,7.04238,1582736.77,6.354333,6.373874,3617
09-01-2002,1209.15,1209.15,1209.15,7.040125,1590836.6,6.327467,6.342741,3622
10-01-2002,1215.42,1215.42,1215.42,7.040275,1602222.54,6.235095,6.252246,3627
11-01-2002,1219.35,1219.35,1219.35,7.040274,1607352.29,6.153925,6.167361,3627
14-01-2002,1219.45,1219.45,1219.45,7.040112,1603510.9,6.162287,6.17352,3628
15-01-2002,1221.9,1221.9,1221.9,7.03819,1604827.27,6.127456,6.143415,3624
16-01-2002,1220.83,1220.83,1220.83,7.03819,1603420.53,6.149917,6.166929,3624
17-01-2002,1214.57,1214.57,1214.57,7.03819,1594796.16,6.256009,6.270126,3624
18-01-2002,1218.04,1218.04,1218.04,7.036887,1601102.18,6.206984,6.222451,3626
22-01-2002,1218.56,1218.56,1218.56,7.036599,1601695.76,6.215874,6.228978,3627
23-01-2002,1212.84,1212.84,1212.84,7.036599,1593945.74,6.303574,6.313276,3627
24-01-2002,1212.27,1212.27,1212.27,7.034947,1596504.93,6.332349,6.34156,3629
25-01-2002,1211.47,1211.47,1211.47,7.0327,1600558.83,6.357865,6.366702,3638
28-01-2002,1212.05,1212.05,1212.05,7.030639,1603791.33,6.360842,6.369499,3640
29-01-2002,1217.28,1217.28,1217.28,7.030167,1611529.97,6.27252,6.283626,3641
30-01-2002,1216.88,1216.88,1216.88,7.028935,1611972.23,6.281268,6.291465,3642
31-01-2002,1212.23,1212.23,1212.23,7.028411,1601841.99,6.36681,6.369756,3643
01-02-2002,1213.98,1213.98,1213.98,7.028981,1592103.44,6.355967,6.361252,3616
04-02-2002,1216.42,1216.42,1216.42,7.029106,1595720.87,6.320861,6.327281,3616
05-02-2002,1211.4,1211.4,1211.4,7.028564,1588416.55,6.406581,6.410615,3615
06-02-2002,1209.23,1209.23,1209.23,7.027967,1587400.8,6.439339,6.442173,3619
07-02-2002,1208.29,1208.29,1208.29,7.026845,1585455.37,6.463617,6.458016,3617
08-02-2002,1213.61,1213.61,1213.61,7.026722,1592032.64,6.382451,6.379554,3616
11-02-2002,1211.85,1211.85,1211.85,7.026604,1588922.79,6.415426,6.410951,3613
12-02-2002,1210.25,1210.25,1210.25,7.026604,1586815.44,6.456241,6.450222,3613
13-02-2002,1209.77,1209.77,1209.77,7.022823,1591107.3,6.4688,6.46416,3619
14-02-2002,1211.8,1211.8,1211.8,7.018554,1595056.64,6.444298,6.446446,3624
15-02-2002,1217.44,1217.44,1217.44,7.018223,1603906.42,6.356967,6.360772,3628
19-02-2002,1215.93,1215.93,1215.93,7.018663,1600858.78,6.37785,6.381383,3626
20-02-2002,1215.1,1215.1,1215.1,7.017203,1601295.25,6.390371,6.394375,3630
21-02-2002,1216.24,1216.24,1216.24,7.016146,1601295.51,6.379645,6.3828,3623
22-02-2002,1219.29,1219.29,1219.29,7.01615,1605264.92,6.342875,6.346032,3623
25-02-2002,1219.47,1219.47,1219.47,7.01722,1608406.61,6.35785,6.360252,3630
26-02-2002,1217.21,1217.21,1217.21,7.016344,1604544.2,6.394726,6.395949,3628
27-02-2002,1223.06,1223.06,1223.06,7.014089,1614382.69,6.304119,6.305917,3629
28-02-2002,1220.23,1220.23,1220.23,7.017584,1612845.34,6.304964,6.33408,3629
01-03-2002,1213.86,1213.86,1213.86,7.021126,1588212.56,6.423439,6.450735,3586
04-03-2002,1214.32,1214.32,1214.32,7.018173,1592901.54,6.433376,6.46022,3594
05-03-2002,1216.17,1216.17,1216.17,7.016143,1598483.91,6.401368,6.427921,3599
06-03-2002,1214.25,1214.25,1214.25,7.014285,1597572.35,6.423322,6.450496,3605
07-03-2002,1207.27,1207.27,1207.27,7.01327,1593715.39,6.552442,6.575418,3610
08-03-2002,1203.99,1203.99,1203.99,7.014234,1591901.22,6.615579,6.637798,3614
11-03-2002,1203.86,1203.86,1203.86,7.014234,1591612.34,6.620263,6.643869,3614
12-03-2002,1203.51,1203.51,1203.51,7.020693,1600910.84,6.624657,6.648997,3626
13-03-2002,1205.63,1205.63,1205.63,7.019697,1604923.51,6.580899,6.605796,3630
14-03-2002,1197.07,1197.07,1197.07,7.01744,1598932.79,6.716731,6.736832,3639
15-03-2002,1198.31,1198.31,1198.31,7.015774,1600178.81,6.728788,6.744748,3636
18-03-2002,1201.18,1201.18,1201.18,7.015479,1606042.93,6.700938,6.717248,3639
19-03-2002,1200.46,1200.46,1200.46,7.013208,1610683.64,6.712127,6.728982,3646
20-03-2002,1196.28,1196.28,1196.28,7.011308,1606116.45,6.780729,6.795958,3646
21-03-2002,1197.4,1197.4,1197.4,7.013899,1607811.18,6.772648,6.788735,3646
22-03-2002,1196.86,1196.86,1196.86,7.012397,1609428.11,6.790083,6.80575,3649
25-03-2002,1196.75,1196.75,1196.75,7.012138,1610458.38,6.811418,6.82486,3651
26-03-2002,1200.32,1200.32,1200.32,7.011367,1617969.32,6.752662,6.767325,3656
27-03-2002,1200.53,1200.53,1200.53,7.008514,1629540.46,6.743395,6.758259,3667
28-03-2002,1197.56,1197.56,1197.56,7.008501,1622070.46,6.798267,6.809797,3667
29-03-2002,1197.56,1197.56,1197.56,7.008501,1622070.46,6.798267,6.809797,3667
01-04-2002,1197.12,1197.12,1197.12,7.013761,1608244.56,6.823122,6.834408,3631
02-04-2002,1201.98,1201.98,1201.98,7.013309,1614645.06,6.75003,6.761302,3630
03-04-2002,1206.27,1206.27,1206.27,7.012748,1620447.44,6.687649,6.699762,3630
04-04-2002,1206.01,1206.01,1206.01,7.009426,1629821.51,6.693839,6.705779,3637
05-04-2002,1209.34,1209.34,1209.34,7.010282,1632710.32,6.6382,6.651011,3632
08-04-2002,1208.06,1208.06,1208.06,7.010013,1630866.52,6.654666,6.669963,3632
09-04-2002,1209.76,1209.76,1209.76,7.013708,1634290.7,6.640375,6.656105,3635
10-04-2002,1208.85,1208.85,1208.85,7.013339,1633267.49,6.650085,6.665527,3638
11-04-2002,1209.45,1209.45,1209.45,7.013537,1637157.58,6.646253,6.661813,3643
12-04-2002,1210.93,1210.93,1210.93,7.015362,1643628.45,6.624594,6.640152,3650
15-04-2002,1216.05,1216.05,1216.05,7.015025,1647140.45,6.528831,6.549223,3650
16-04-2002,1214.97,1214.97,1214.97,7.014928,1645539.72,6.551169,6.572181,3649
17-04-2002,1213.88,1213.88,1213.88,7.014791,1643775.48,6.558548,6.577375,3648
18-04-2002,1216.41,1216.41,1216.41,7.014315,1648502.65,6.524902,6.544896,3650
19-04-2002,1217.57,1217.57,1217.57,7.013932,1651180.63,6.514371,6.534652,3653
22-04-2002,1216.25,1216.25,1216.25,7.013543,1649325.02,6.541995,6.561379,3650
23-04-2002,1214.52,1214.52,1214.52,7.012535,1647851.37,6.565627,6.58483,3652
